title,Congress,House,Sponsor,Sponsor.Party,LatestAction,LatestActionMonth,LatestActionDay,LatestActionYear,URL,term
"A bill to amend title II of the Social Security Act to eliminate the special dependency requirements for entitlement to husband's and widower's insurance benefits, to provide benefits for certain divorced husbands and former husbands, to provide benefits to husbands based on having minor children in their care, and to provide benefits for widowed fathers with minor children, so that benefits for husbands, widowers, and fathers will be payable on the same basis as benefits for wives, widows, and mothers.",94,House,BELLA ABZUG,D,Referred to House Committee on Ways and Means.,6,2,1976,NA,wives
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,6,1,1976,NA,sex
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,5,24,1976,NA,sex
A bill to amend title II of the Social Security Act to provide that no reduction shall be made in old-age insurance benefit amounts to which a woman is entitled if she has 120 quarters of coverage.,94,House,CLAUDE PEPPER,D,Referred to House Committee on Ways and Means.,5,20,1976,NA,woman
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,5,19,1976,NA,sex
A bill to amend title II of the Social Security Act to provide for the entitlement of disabled widows and widowers to unreduced widow's and widower's insurance benefits without regard to age.,94,House,JOE MOAKLEY,D,Referred to House Committee on Ways and Means.,5,6,1976,NA,widows
"A bill to terminate the authority for the pursuit of flight training programs by veterans and for the pursuit of correspondence training programs by veterans, wives and widows.",94,House,OLIN TEAGUE,D,Referred to House Committee on Veterans' Affairs.,4,30,1976,NA,widows
"A bill to terminate the authority for the pursuit of flight training programs by veterans and for the pursuit of correspondence training programs by veterans, wives and widows.",94,House,OLIN TEAGUE,D,Referred to House Committee on Veterans' Affairs.,4,30,1976,NA,wives
A Senate Joint Resolution relating to the Constitutional Amendment on abortion.,94,Senate,JESSE HELMS,R,Place on calendar in Senate under Subjects on the Table.,4,28,1976,NA,abortion
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,PETER PEYSER,R,Referred to House Committee on Veterans' Affairs.,4,28,1976,NA,widows
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,PETER PEYSER,R,Referred to House Committee on Veterans' Affairs.,4,28,1976,NA,wives
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,4,27,1976,NA,sex
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,4,27,1976,NA,sex
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,4,27,1976,NA,sex
"A bill to amend title II of the Social Security Act to provide for the payment of reduced old-age insurance benefits to women at age 55, and to provide for the payment of full wife's or widow's benefits at such age.",94,House,JOSEPH MCDADE,R,Referred to House Committee on Ways and Means.,4,27,1976,NA,women
"Joint resolution proposing an amendment to the Constitution of the United States to prohibit compelling attendance in schools other than the one nearest the residence, to prohibit compelling assignment of teachers or students to schools, classes, or courses for reason of race, religion, sex, or national origin and to insure equal educational opportunities for all students wherever located.",94,House,DONALD CLANCY,R,Referred to House Committee on the Judiciary.,4,14,1976,NA,sex
A bill to revise chapter 99 to title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,4,13,1976,NA,sex
a bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,TIMOTHY WIRTH,D,Referred to House Committee on Veterans' Affairs.,4,12,1976,NA,widows
a bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,TIMOTHY WIRTH,D,Referred to House Committee on Veterans' Affairs.,4,12,1976,NA,wives
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,FRED ROONEY,D,Referred to House Committee on Veterans' Affairs.,4,12,1976,NA,widows
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,FRED ROONEY,D,Referred to House Committee on Veterans' Affairs.,4,12,1976,NA,wives
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,ALBERT JOHNSON,R,Referred to House Committee on Veterans' Affairs.,4,9,1976,NA,widows
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.,94,House,ALBERT JOHNSON,R,Referred to House Committee on Veterans' Affairs.,4,9,1976,NA,wives
A bill to amend title II of the Social Security Act to provide for the entitlement of disabled widows and widowers to unreduced widow's and widower's insurance benefits without regard to age.,94,House,JOE MOAKLEY,D,Referred to House Committee on Ways and Means.,4,5,1976,NA,widows
"A bill to amend title 38, United States Code, to revise the criteria for eligibility for tutorial assistance for veterans, wives and widows.",94,Senate,FRANK CHURCH,D,Referred to Senate Committee on Veterans' Affairs.,4,1,1976,NA,widows
"A bill to amend title 38, United States Code, to revise the criteria for eligibility for tutorial assistance for veterans, wives and widows.",94,Senate,FRANK CHURCH,D,Referred to Senate Committee on Veterans' Affairs.,4,1,1976,NA,wives
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,3,24,1976,NA,sex
A bill to amend title II of the Social Security Act to provide for the entitlement of disabled widows and widowers to unreduced widow's and widower's insurance benefits without regard to age.,94,Senate,RICHARD CLARK,D,Referred to Senate Committee on Finance.,3,22,1976,NA,widows
"A bill to amend title 10 of the United States Code to prohibit the exclusion, solely on the basis of sex, of women members of the Armed Forces from duty involving combat.",94,House,R. COUGHLIN,R,Referred to House Committee on Armed Services.,3,18,1976,NA,women
"A bill to amend title 10 of the United States Code to prohibit the exclusion, solely on the basis of sex, of women members of the Armed Forces from duty involving combat.",94,House,R. COUGHLIN,R,Referred to House Committee on Armed Services.,3,18,1976,NA,sex
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.,94,House,JOE MOAKLEY,D,Referred to House Committee on the Judiciary.,3,15,1976,NA,sex
